-6.985983997583389282e-02	-1.777440756559371948e-01	1.167479157447814941e-01	-8.072526194155216217e-03	7.333040982484817505e-02	-2.538996934890747070e-01	2.951636724174022675e-02	-1.467519253492355347e-01	-2.338063716888427734e-01	6.274858117103576660e-02	-2.390960790216922760e-02	1.902083754539489746e-01	1.434111148118972778e-01	-4.704190045595169067e-02	2.684178054332733154e-01	1.421772092580795288e-01	-8.316754549741744995e-02	-1.299950927495956421e-01	3.237608075141906738e-01	-2.300617992877960205e-01	-3.132499456405639648e-01	-1.972385495901107788e-01	-5.056499317288398743e-02	-3.319457471370697021e-01	1.066068708896636963e-01	-1.681863516569137573e-01	-3.283994197845458984e-01	-1.072080805897712708e-01	2.663167715072631836e-01	-7.616034150123596191e-02	-1.175616234540939331e-01	-2.943904697895050049e-02	2.026150971651077271e-01	-3.189157843589782715e-01	-2.067241817712783813e-01	-2.180414050817489624e-01	-1.400496065616607666e-01	9.242213517427444458e-02	7.913458161056041718e-03	-1.678719222545623779e-01	-3.722597844898700714e-03	8.414370566606521606e-02	-3.146788477897644043e-02	1.552646011114120483e-01	-1.804989427328109741e-01	1.140961721539497375e-01	-1.077188104391098022e-01	1.431894600391387939e-01	1.416313052177429199e-01	-2.930549085140228271e-01	1.589568518102169037e-02	1.928047537803649902e-01	-1.494752764701843262e-01	3.559726057574152946e-03	3.083894844166934490e-04	2.024595439434051514e-01	1.110954359173774719e-01	-9.329156577587127686e-02	-2.001099735498428345e-01	-4.406362399458885193e-02	-2.273890525102615356e-01	2.134470939636230469e-01	2.423286932753399014e-04	-2.066584825515747070e-01	1.848948150873184204e-01	2.029669582843780518e-01	-2.581369578838348389e-01	2.759814262390136719e-01	-4.049662128090858459e-02	-1.125614568591117859e-01	-1.081954836845397949e-01	-1.261067837476730347e-01	-1.928650885820388794e-01	-1.623612046241760254e-01	1.713049858808517456e-01	-2.033085525035858154e-01	2.446763450279831886e-03	-2.683035433292388916e-01	1.484384536743164062e-01	-2.276406437158584595e-01	2.687073051929473877e-01	2.260717302560806274e-01	-9.313787519931793213e-02	9.480234235525131226e-02	6.211795285344123840e-02	1.279365718364715576e-01	-7.914881408214569092e-02	5.273263156414031982e-02	-2.924068644642829895e-02	-2.803840041160583496e-01	1.826589703559875488e-01	8.726295083761215210e-02	-2.296554297208786011e-01	1.963534653186798096e-01	-8.485601842403411865e-02	-2.194579094648361206e-01	7.807764410972595215e-02	3.186698630452156067e-02	-2.757713198661804199e-01	-1.105649620294570923e-01
8.238572627305984497e-02	2.682356834411621094e-01	-1.413343846797943115e-01	-1.246325857937335968e-02	9.650502353906631470e-02	-1.233875378966331482e-01	-3.201872110366821289e-02	-1.181886047124862671e-01	3.220417797565460205e-01	-8.474306762218475342e-02	2.464569360017776489e-01	4.040936753153800964e-02	-6.382098048925399780e-02	1.434315890073776245e-01	1.686570644378662109e-01	4.893276095390319824e-02	2.436191737651824951e-01	-2.399808168411254883e-01	-2.622309625148773193e-01	-1.393734514713287354e-01	-5.499663576483726501e-02	4.617283120751380920e-02	7.931864261627197266e-02	2.126118987798690796e-01	-6.183345615863800049e-02	2.816329300403594971e-01	-2.695438563823699951e-01	-2.435428947210311890e-01	2.103344202041625977e-01	2.552985250949859619e-01	-2.520121037960052490e-01	-2.190613448619842529e-01	-1.742295324802398682e-01	5.000881105661392212e-02	2.998388409614562988e-01	2.164808362722396851e-01	1.626242101192474365e-01	-1.602413505315780640e-01	3.727086633443832397e-02	2.734690308570861816e-01	-1.448471695184707642e-01	-1.596462279558181763e-01	3.170672357082366943e-01	-1.286152452230453491e-01	-5.819012969732284546e-02	-3.059005364775657654e-02	8.292281627655029297e-02	3.551990538835525513e-02	-2.415452450513839722e-01	-2.832195162773132324e-01	3.159644082188606262e-02	1.443602740764617920e-01	1.036430820822715759e-01	-6.090493872761726379e-02	-1.098885387182235718e-01	-9.903605282306671143e-02	3.164670243859291077e-02	-9.096050262451171875e-02	-2.166654765605926514e-01	-7.115954905748367310e-02	1.299479752779006958e-01	-2.645318806171417236e-01	3.570038825273513794e-02	1.924832165241241455e-01	3.136992156505584717e-01	2.851682007312774658e-01	1.902492195367813110e-01	1.707634627819061279e-01	-2.233930528163909912e-01	-7.146753370761871338e-02	2.084476500749588013e-01	-1.597892343997955322e-01	1.077264249324798584e-01	3.809077665209770203e-02	-1.906646192073822021e-01	-2.198101729154586792e-01	-3.028615117073059082e-01	-2.161243706941604614e-01	3.830627724528312683e-02	1.591216176748275757e-01	1.113605126738548279e-01	2.207295149564743042e-01	-3.031566143035888672e-01	-2.858987152576446533e-01	-1.181504726409912109e-01	-1.324312090873718262e-01	-2.818171679973602295e-01	1.226898189634084702e-02	1.692756265401840210e-01	-1.080707609653472900e-01	-7.057758420705795288e-02	-6.410315632820129395e-02	4.852694272994995117e-02	2.279180586338043213e-01	1.019986048340797424e-01	-2.783368229866027832e-01	6.258838623762130737e-02	-2.025005519390106201e-01	2.915896177291870117e-01	1.633486896753311157e-01
-1.874173730611801147e-01	-7.393857836723327637e-02	1.975130438804626465e-01	9.489173442125320435e-02	-2.584699094295501709e-01	2.442172467708587646e-01	3.153693377971649170e-01	3.526604548096656799e-02	-7.065331190824508667e-02	-6.663283705711364746e-02	1.433393210172653198e-01	-1.927883028984069824e-01	-1.820781230926513672e-01	2.142221331596374512e-01	1.380452066659927368e-01	-3.023122251033782959e-01	2.258853800594806671e-02	7.135567814111709595e-02	3.191736936569213867e-01	2.472255229949951172e-01	1.185022592544555664e-01	5.201894417405128479e-02	2.642938792705535889e-01	2.389624565839767456e-01	1.102261915802955627e-01	-1.050966456532478333e-01	1.363148093223571777e-01	-2.327912449836730957e-01	3.206563591957092285e-01	-8.955358713865280151e-02	3.094670474529266357e-01	3.029998540878295898e-01	1.271132826805114746e-01	1.838984526693820953e-02	5.542192980647087097e-02	2.435435354709625244e-01	2.122139930725097656e-01	3.777172043919563293e-02	-3.760133683681488037e-02	5.883851554244756699e-03	6.699306517839431763e-02	2.034491002559661865e-01	4.066289588809013367e-02	-1.298376917839050293e-01	2.619243972003459930e-02	2.545085549354553223e-01	2.800288796424865723e-01	-6.571302562952041626e-02	-2.070262730121612549e-01	-1.112167313694953918e-01	-7.303249090909957886e-02	1.639935076236724854e-01	-1.237578615546226501e-01	-2.369317412376403809e-01	2.036022990942001343e-01	1.965133398771286011e-01	9.368740022182464600e-02	-2.416845262050628662e-01	3.146551847457885742e-01	-1.162175759673118591e-01	-4.881851002573966980e-02	1.905613541603088379e-01	2.285628765821456909e-01	1.936074905097484589e-02	3.364870846271514893e-01	1.351124048233032227e-01	1.399212479591369629e-01	-1.855836361646652222e-01	-8.380697108805179596e-03	-9.650859236717224121e-02	1.405990272760391235e-01	-2.017136365175247192e-01	-3.161476254463195801e-01	-2.899288535118103027e-01	-2.850964367389678955e-01	2.070888429880142212e-01	1.447395831346511841e-01	2.954114042222499847e-02	2.700082957744598389e-02	2.997982800006866455e-01	1.535119563341140747e-01	-1.818288266658782959e-01	-4.147223755717277527e-02	-3.421527892351150513e-02	1.382339298725128174e-01	2.742721140384674072e-01	-5.480915307998657227e-02	2.530990242958068848e-01	2.748291790485382080e-01	-3.074765503406524658e-01	-7.968641072511672974e-02	1.093658283352851868e-01	-1.144259050488471985e-01	-1.320471316576004028e-01	-2.222402244806289673e-01	-3.313817381858825684e-01	2.542399764060974121e-01	-1.534475535154342651e-01	2.855397760868072510e-01	7.328402996063232422e-02
-3.254592418670654297e-01	-2.961675226688385010e-01	2.786506200209259987e-03	1.920532807707786560e-02	5.408382788300514221e-02	-4.857341572642326355e-02	-1.392770856618881226e-01	9.496016055345535278e-02	7.443859428167343140e-02	-3.201663196086883545e-01	-2.388909012079238892e-01	2.080330625176429749e-02	-1.281852275133132935e-01	2.026685029268264771e-01	2.302090674638748169e-01	-2.426721304655075073e-01	2.644423395395278931e-02	-2.346677929162979126e-01	2.283818870782852173e-01	9.793234616518020630e-02	6.464955210685729980e-02	1.867655664682388306e-01	-4.604949057102203369e-02	2.051416784524917603e-01	8.212804794311523438e-02	7.735920697450637817e-02	1.621628850698471069e-01	-2.766677141189575195e-01	-2.476156875491142273e-02	-3.948908299207687378e-02	9.387221187353134155e-03	-2.028191536664962769e-01	8.963279426097869873e-02	-1.813485622406005859e-01	-1.195135116577148438e-01	-8.953307569026947021e-02	1.307541877031326294e-01	2.464389055967330933e-01	4.671063646674156189e-02	2.963863313198089600e-01	-2.551596462726593018e-01	-1.895545236766338348e-02	-7.653304934501647949e-02	-5.882785096764564514e-02	-3.962838090956211090e-03	1.807746291160583496e-02	-3.059647083282470703e-01	-8.908750116825103760e-02	1.534901261329650879e-01	1.850270293653011322e-02	-9.881906211376190186e-02	-2.006110548973083496e-01	-9.418269246816635132e-02	-3.068374395370483398e-01	-3.343340456485748291e-01	-9.587344527244567871e-02	-7.872342318296432495e-02	5.597696080803871155e-02	3.718678280711174011e-02	-1.555612869560718536e-02	1.603288948535919189e-01	1.182800605893135071e-01	-2.152019888162612915e-01	1.514918655157089233e-01	-8.846817910671234131e-02	1.960450261831283569e-01	-1.373167484998703003e-01	2.457852065563201904e-01	-1.858844608068466187e-01	-1.173401698470115662e-01	-3.064643442630767822e-01	-2.831847406923770905e-02	1.703930944204330444e-01	2.340835779905319214e-01	9.189180284738540649e-02	-2.131565809249877930e-01	7.798019051551818848e-02	1.033715829253196716e-01	-2.964088618755340576e-01	-3.390314579010009766e-01	-2.323143780231475830e-01	1.030238941311836243e-01	-3.500268794596195221e-04	3.351165214553475380e-03	-2.224772125482559204e-01	-1.031549200415611267e-01	-1.578867994248867035e-02	-1.369524449110031128e-01	6.803860515356063843e-02	2.219340577721595764e-02	6.971959769725799561e-02	-2.583331465721130371e-01	4.048627987504005432e-02	7.477807998657226562e-02	-8.098600432276725769e-03	2.190352231264114380e-01	4.580235108733177185e-02	1.110457405447959900e-01	2.956913709640502930e-01	1.136591881513595581e-01
2.724270150065422058e-02	1.896727532148361206e-01	-1.991542726755142212e-01	-7.082488387823104858e-02	2.012432366609573364e-02	1.033777222037315369e-01	-2.245330810546875000e-01	-6.849710363894701004e-03	1.835563480854034424e-01	-6.355208903551101685e-02	-2.233885079622268677e-01	-1.792077720165252686e-01	-4.245420545339584351e-02	6.997682154178619385e-02	-7.409403473138809204e-02	9.267118573188781738e-02	-2.281348705291748047e-01	8.000666648149490356e-02	2.037787586450576782e-01	-1.077875569462776184e-01	-6.276953965425491333e-02	-5.046351253986358643e-02	6.220057606697082520e-02	-2.464793622493743896e-01	1.067479886114597321e-02	1.246721893548965454e-01	1.226649954915046692e-01	1.138110011816024780e-01	-2.381820678710937500e-01	-1.716339886188507080e-01	-2.781975567340850830e-01	2.277757674455642700e-01	6.161249056458473206e-02	8.632948994636535645e-02	-5.705821886658668518e-02	1.705533415079116821e-01	-6.308381259441375732e-02	2.475821673870086670e-01	-1.048358008265495300e-01	-8.720308542251586914e-02	1.304496079683303833e-01	-1.363637745380401611e-01	-1.993739046156406403e-03	1.314415782690048218e-01	-5.735222250223159790e-02	1.562088429927825928e-01	-1.157593801617622375e-01	8.257408626377582550e-03	2.057921737432479858e-01	-5.838955193758010864e-02	2.370132952928543091e-01	-8.421383053064346313e-02	-9.814033657312393188e-02	3.199192285537719727e-01	-2.500934898853302002e-01	-9.357172995805740356e-02	-1.897463351488113403e-01	2.777857482433319092e-01	3.003628551959991455e-01	3.369413316249847412e-02	1.663184016942977905e-01	-6.561892572790384293e-03	1.359097659587860107e-01	1.610491871833801270e-01	-9.523984789848327637e-02	-2.760944366455078125e-01	-9.567731618881225586e-02	-5.014255270361900330e-02	1.045630872249603271e-01	-1.686972007155418396e-02	1.556167304515838623e-01	-2.787943482398986816e-01	-2.649130523204803467e-01	-1.795167028903961182e-01	-1.196022182703018188e-01	5.719483271241188049e-02	2.392586469650268555e-01	1.072982922196388245e-01	-1.302430480718612671e-01	1.204803138971328735e-01	1.009080559015274048e-01	-2.445972263813018799e-01	-3.748767077922821045e-02	2.701942622661590576e-01	2.703231945633888245e-02	-1.375439018011093140e-01	-2.761958837509155273e-01	1.200455948710441589e-01	-6.820432841777801514e-02	2.749982774257659912e-01	1.677271574735641479e-01	-8.799854665994644165e-02	1.215874701738357544e-01	1.218986660242080688e-01	2.133459001779556274e-01	2.983673810958862305e-01	-1.815977841615676880e-01	2.791616693139076233e-02	9.283125400543212891e-02	2.472016662359237671e-01
-3.024764657020568848e-01	-1.756195873022079468e-01	9.142103046178817749e-02	-1.882386803627014160e-01	2.065647095441818237e-01	-1.368646919727325439e-01	2.533385455608367920e-01	2.912255525588989258e-01	-2.133791893720626831e-01	-1.069229841232299805e-01	-2.575468122959136963e-01	3.316998779773712158e-01	2.740747034549713135e-01	-1.247262358665466309e-01	2.156999409198760986e-01	2.018842697143554688e-01	-2.011819779872894287e-01	-1.670801341533660889e-01	2.897593080997467041e-01	7.659292966127395630e-02	1.675280332565307617e-01	-2.626106739044189453e-01	1.496177464723587036e-01	1.641915142536163330e-01	3.010236024856567383e-01	2.870986759662628174e-01	1.556708663702011108e-01	1.999527662992477417e-01	-2.343113720417022705e-01	-1.895863115787506104e-01	1.866321265697479248e-02	1.965666264295578003e-01	1.083437949419021606e-01	-2.263502925634384155e-01	4.910186305642127991e-02	2.697288691997528076e-01	1.461381018161773682e-01	3.243653476238250732e-01	-2.205359935760498047e-01	1.523483693599700928e-01	1.348305791616439819e-01	2.780700922012329102e-01	-1.883726119995117188e-01	9.551969915628433228e-02	-1.821950078010559082e-01	-2.400179207324981689e-02	-2.445371896028518677e-01	-1.491866558790206909e-01	1.511719822883605957e-01	-2.108346670866012573e-01	1.317246854305267334e-01	2.380133420228958130e-01	1.913199573755264282e-01	-1.173200458288192749e-01	1.749589443206787109e-01	-3.292749524116516113e-01	-7.806175947189331055e-02	2.758088707923889160e-02	1.523512750864028931e-01	8.695826679468154907e-02	4.665858298540115356e-02	-3.052977025508880615e-01	-2.262971997261047363e-01	1.915528476238250732e-01	1.256832480430603027e-01	-2.705109715461730957e-01	3.469850122928619385e-01	9.534887969493865967e-02	3.385058343410491943e-01	3.058319985866546631e-01	-2.833986580371856689e-01	6.379316747188568115e-02	-8.936989307403564453e-02	1.182776615023612976e-01	3.268280029296875000e-01	1.957118511199951172e-01	1.951041519641876221e-01	2.015852481126785278e-01	3.404112756252288818e-01	2.379773408174514771e-01	-2.552122473716735840e-01	-1.257579922676086426e-01	2.178295254707336426e-01	-2.912058830261230469e-01	-1.765925437211990356e-01	-3.316488862037658691e-01	1.478929221630096436e-01	3.191042244434356689e-01	-4.184949025511741638e-02	2.763738930225372314e-01	2.464063316583633423e-01	5.088660866022109985e-02	-9.079256094992160797e-03	1.757745146751403809e-01	1.062484085559844971e-01	-2.615515589714050293e-01	1.978101730346679688e-01	1.717605739831924438e-01	3.033348619937896729e-01	-3.516435921192169189e-01
5.637010186910629272e-02	-7.463595271110534668e-02	1.303961127996444702e-02	-6.758865714073181152e-02	-2.377518825232982635e-02	-7.225016504526138306e-02	2.329985201358795166e-01	4.133172333240509033e-02	1.502071171998977661e-01	9.107436239719390869e-02	1.865417882800102234e-02	-2.604271471500396729e-01	1.175739616155624390e-01	-7.832824438810348511e-02	3.685513138771057129e-02	6.034431979060173035e-02	2.970329225063323975e-01	-1.547674927860498428e-02	1.321352459490299225e-02	4.454767704010009766e-02	-1.581154465675354004e-01	2.797494828701019287e-01	-1.241695433855056763e-01	-2.589576840400695801e-01	-1.885245889425277710e-01	-2.219543457031250000e-01	-3.900082409381866455e-02	1.027778536081314087e-02	-9.130120743066072464e-04	-2.237130105495452881e-01	1.925783753395080566e-01	2.201793938875198364e-01	-7.646786421537399292e-02	2.953633069992065430e-01	-1.965887695550918579e-01	-5.065983161330223083e-02	-1.770425587892532349e-01	2.486634254455566406e-01	-5.406490527093410492e-03	-5.313906446099281311e-02	1.768134087324142456e-01	9.321371465921401978e-02	2.549780905246734619e-01	-8.888744749128818512e-03	2.600037157535552979e-01	3.303656354546546936e-02	-1.168500334024429321e-01	3.010799586772918701e-01	-1.841314136981964111e-02	-2.099290639162063599e-01	2.697777748107910156e-01	1.349709182977676392e-02	-3.198366165161132812e-01	-5.816980078816413879e-02	2.575175650417804718e-02	1.030069589614868164e-02	-2.598768286406993866e-02	2.894626259803771973e-01	-2.177310883998870850e-01	-2.276194095611572266e-01	-3.020519316196441650e-01	1.842045597732067108e-02	-1.702539622783660889e-01	1.579845100641250610e-01	3.211177289485931396e-01	-2.290530316531658173e-02	-3.210132718086242676e-01	5.180977657437324524e-02	-2.057746052742004395e-01	-7.198224216699600220e-02	-2.243265695869922638e-02	-2.767307162284851074e-01	1.760610491037368774e-01	-2.191738039255142212e-01	4.091298207640647888e-02	-9.158834815025329590e-03	8.294910937547683716e-02	-7.616721093654632568e-02	1.631545126438140869e-01	1.953578181564807892e-02	3.608109056949615479e-02	8.848112076520919800e-02	-1.250726729631423950e-01	2.717980928719043732e-02	2.321832329034805298e-01	1.254941225051879883e-01	6.738442182540893555e-02	-4.591660946607589722e-02	1.323838531970977783e-01	2.378975898027420044e-01	8.873381651937961578e-03	6.067572534084320068e-02	-1.929462999105453491e-01	1.190687529742717743e-02	3.931111097335815430e-02	1.855340003967285156e-01	1.649470329284667969e-01	2.120370417833328247e-01	-3.089749813079833984e-01	4.364633932709693909e-02
-3.396889939904212952e-02	-3.798058256506919861e-02	-2.473853230476379395e-01	1.153658777475357056e-01	1.559222936630249023e-01	2.132893651723861694e-01	1.950963139533996582e-01	-2.494382672011852264e-02	-4.657302424311637878e-02	-1.470330655574798584e-01	2.695275843143463135e-01	2.855399549007415771e-01	7.681970298290252686e-02	-1.230554878711700439e-01	-1.065791100263595581e-01	1.156717389822006226e-01	2.125402092933654785e-01	2.840313315391540527e-01	-1.516191661357879639e-01	1.667738109827041626e-01	6.775783002376556396e-02	3.264548778533935547e-01	1.949802488088607788e-01	-6.239395961165428162e-02	2.948582470417022705e-01	-2.639192342758178711e-01	-7.936100661754608154e-02	-1.867778897285461426e-01	-3.073210418224334717e-01	-1.213997676968574524e-01	1.280647218227386475e-01	-1.555661857128143311e-01	1.973574012517929077e-01	-8.708579093217849731e-02	-1.929646730422973633e-01	-2.031087726354598999e-01	-2.731634676456451416e-01	-2.637690007686614990e-01	-2.280301749706268311e-01	1.532741338014602661e-01	-1.238616630434989929e-01	-2.921192049980163574e-01	-2.088380455970764160e-01	-1.882899850606918335e-01	-1.135693415999412537e-01	5.487442761659622192e-02	1.969371587038040161e-01	-3.409568369388580322e-01	-9.988436102867126465e-02	2.879382669925689697e-01	1.560945361852645874e-01	-3.216324746608734131e-01	3.476237356662750244e-01	-3.221107423305511475e-01	1.660610437393188477e-01	-3.414779603481292725e-01	2.665739655494689941e-01	2.360124439001083374e-01	-5.163040012121200562e-03	9.664653986692428589e-02	-2.705729901790618896e-01	-8.185543119907379150e-02	3.177383840084075928e-01	6.744250655174255371e-02	1.682555228471755981e-01	-1.155221387743949890e-01	-3.300224244594573975e-01	-2.219517678022384644e-01	2.477349042892456055e-01	4.476087912917137146e-02	1.559817492961883545e-01	-2.619191706180572510e-01	1.658154428005218506e-01	2.915859222412109375e-01	-6.216611340641975403e-02	6.435846537351608276e-02	2.235157936811447144e-01	-2.800885736942291260e-01	-8.386974036693572998e-02	2.251751124858856201e-01	-1.293719559907913208e-01	-2.138172090053558350e-01	-8.835215866565704346e-02	-1.365667674690485001e-02	-2.383833080530166626e-01	2.454631328582763672e-01	-8.292298018932342529e-02	-1.588585376739501953e-01	-2.167358696460723877e-01	-1.015656441450119019e-01	9.479128569364547729e-02	-3.016262054443359375e-01	-6.952326744794845581e-03	-2.443537712097167969e-01	-1.924034506082534790e-01	-3.372431993484497070e-01	-2.398905456066131592e-01	1.076620817184448242e-01	6.367939710617065430e-02	-1.530511379241943359e-01
-1.521472334861755371e-01	2.187461704015731812e-01	7.026699185371398926e-02	4.942398518323898315e-02	-4.031533375382423401e-02	3.653676062822341919e-02	5.351688340306282043e-02	-2.521800100803375244e-01	1.481503099203109741e-01	-4.990677535533905029e-02	2.253539711236953735e-01	2.181431055068969727e-01	-1.648273169994354248e-01	6.728381384164094925e-03	-1.706917770206928253e-02	-8.153785020112991333e-02	-2.794101238250732422e-01	-1.797292977571487427e-01	-1.944359689950942993e-01	1.304809898138046265e-01	1.688389480113983154e-01	-5.680730938911437988e-02	2.649257183074951172e-01	-1.588200479745864868e-01	4.429475218057632446e-02	-2.221474051475524902e-01	1.655043065547943115e-01	9.103175997734069824e-02	-2.510909736156463623e-01	2.396647483110427856e-01	-2.111384719610214233e-01	2.266519069671630859e-01	-1.803898811340332031e-01	1.647015362977981567e-01	-1.474323570728302002e-01	-3.453905880451202393e-01	2.240116298198699951e-01	-1.840367466211318970e-01	-3.304057121276855469e-01	6.581953912973403931e-02	2.664485275745391846e-01	-9.682883322238922119e-02	-1.738308370113372803e-01	2.855917513370513916e-01	-2.519903779029846191e-01	3.280996680259704590e-01	1.131041646003723145e-01	1.174483969807624817e-01	-3.018055260181427002e-01	-1.132723838090896606e-01	2.517634332180023193e-01	2.432737350463867188e-01	-1.464066375046968460e-02	-7.713174819946289062e-02	-1.468394547700881958e-01	-2.238686978816986084e-01	1.690896302461624146e-01	-1.551653146743774414e-01	-9.732902050018310547e-02	-4.185298457741737366e-02	-2.791047394275665283e-01	1.830786913633346558e-01	6.990527361631393433e-02	-6.543568521738052368e-02	2.255422063171863556e-02	-4.755027964711189270e-02	3.601597249507904053e-02	1.310964971780776978e-01	1.321006715297698975e-01	-2.895856499671936035e-01	-1.533643007278442383e-01	-2.146579623222351074e-01	1.225700899958610535e-01	-3.589142486453056335e-02	-1.923099905252456665e-01	-2.854277193546295166e-01	1.795240491628646851e-01	6.940571474842727184e-04	1.756164729595184326e-01	1.770330816507339478e-01	1.476275622844696045e-01	-1.594203561544418335e-01	-2.451000064611434937e-01	-1.391715556383132935e-01	-1.662273518741130829e-02	-2.015904895961284637e-02	1.987220644950866699e-01	1.128944829106330872e-01	2.984283268451690674e-01	-1.114285290241241455e-01	2.923336625099182129e-02	-1.502157300710678101e-01	-2.397684007883071899e-02	-2.789318747818470001e-02	1.313265264034271240e-01	1.252703070640563965e-01	2.343982160091400146e-01	-1.925722509622573853e-01	-2.901360392570495605e-02	2.499804645776748657e-01
8.908829092979431152e-02	-2.964470768347382545e-03	1.815007179975509644e-01	9.359511733055114746e-02	-7.110215723514556885e-02	-2.548583149909973145e-01	-4.563809186220169067e-02	2.701922692358493805e-02	-7.781256735324859619e-02	4.707131534814834595e-02	1.219112426042556763e-01	9.595569968223571777e-02	1.608264297246932983e-01	-9.792943298816680908e-02	-8.253448456525802612e-02	1.103776395320892334e-01	2.130666226148605347e-01	1.647675782442092896e-01	-2.073912620544433594e-01	-2.197292447090148926e-01	-1.952121555805206299e-01	-7.466442137956619263e-02	8.780849725008010864e-02	-6.249906495213508606e-02	-1.610911935567855835e-01	1.045810133218765259e-01	-1.752745658159255981e-01	-1.191239431500434875e-01	-2.059335857629776001e-01	1.131727844476699829e-01	7.747116684913635254e-02	-1.849643588066101074e-01	2.119688130915164948e-02	-8.743272721767425537e-02	4.062018543481826782e-02	2.527594268321990967e-01	-3.279117122292518616e-02	-1.583300381898880005e-01	2.973658740520477295e-01	2.190653085708618164e-01	1.970152556896209717e-01	-2.537100575864315033e-02	-2.117253839969635010e-01	1.771031767129898071e-01	2.617785707116127014e-02	3.022105097770690918e-01	-1.673714220523834229e-01	8.205278962850570679e-02	-9.182213246822357178e-02	-1.936818957328796387e-01	-1.667342185974121094e-01	-1.314319372177124023e-01	1.008686050772666931e-01	1.973620504140853882e-01	2.163185477256774902e-01	-4.853067547082901001e-02	7.647489756345748901e-02	-5.090497061610221863e-02	2.261953204870223999e-01	1.278883367776870728e-01	-1.095605120062828064e-01	-1.174344941973686218e-01	4.429726302623748779e-02	-1.037693098187446594e-01	-5.889597907662391663e-02	-1.631256490945816040e-01	-8.514922112226486206e-02	9.891035407781600952e-02	2.354193925857543945e-01	3.238907083868980408e-02	3.536411002278327942e-02	1.869358420372009277e-01	-2.719328403472900391e-01	2.248698770999908447e-01	-2.919307351112365723e-02	2.118832468986511230e-01	-2.984127104282379150e-01	1.189469099044799805e-01	-1.128287315368652344e-01	2.695295214653015137e-01	-1.071453094482421875e-01	-4.772165790200233459e-02	-3.377552926540374756e-01	8.978722989559173584e-02	-9.134108573198318481e-02	-1.887225508689880371e-01	1.414500474929809570e-01	2.407798916101455688e-02	2.623810172080993652e-01	-1.064744740724563599e-01	2.915674149990081787e-01	1.365187764167785645e-01	-1.069010347127914429e-01	-2.124092876911163330e-01	-3.334845006465911865e-01	-1.794415861368179321e-01	-1.210151147097349167e-02	1.715362966060638428e-01	-1.648150980472564697e-01	-2.364290505647659302e-01
